index,campaign,pdays,pdays_d,previous,poutcome,y
3222,2,344,344,2,failure,no
3223,1,-1,-1,0,unknown,no
3224,1,-1,-1,0,unknown,no
3225,1,-1,-1,0,unknown,no
3226,1,-1,-1,0,unknown,no
3227,2,-1,-1,0,unknown,no
3228,1,-1,-1,0,unknown,no
3229,1,-1,-1,0,unknown,no
3230,1,-1,-1,0,unknown,no
3231,1,-1,-1,0,unknown,no
3232,2,-1,-1,0,unknown,no
3233,1,-1,-1,0,unknown,no
3234,1,-1,-1,0,unknown,no
3235,1,244,244,1,other,no
3236,2,343,343,2,other,no
3237,1,244,244,1,other,no
3238,1,-1,-1,0,unknown,no
3239,1,92,92,2,failure,no
3240,1,-1,-1,0,unknown,yes
3241,2,-1,-1,0,unknown,no
3242,2,-1,-1,0,unknown,no
3243,1,-1,-1,0,unknown,no
3244,6,-1,-1,0,unknown,no
3245,1,-1,-1,0,unknown,no
3246,4,-1,-1,0,unknown,yes
3247,2,-1,-1,0,unknown,yes
3248,6,-1,-1,0,unknown,no
3249,1,-1,-1,0,unknown,no
3250,1,112,112,2,other,no
3251,1,-1,-1,0,unknown,no
3252,1,-1,-1,0,unknown,yes
3253,1,150,150,1,failure,no
3254,1,-1,-1,0,unknown,no
3255,2,315,315,11,other,no
3256,1,-1,-1,0,unknown,no
3257,1,-1,-1,0,unknown,no
3258,1,-1,-1,0,unknown,no
3259,1,-1,-1,0,unknown,no
3260,1,-1,-1,0,unknown,no
3261,2,-1,-1,0,unknown,no
3262,1,-1,-1,0,unknown,no
3263,2,-1,-1,0,unknown,no
3264,1,-1,-1,0,unknown,no
3265,1,-1,-1,0,unknown,no
3266,4,275,275,7,other,no
3267,1,204,204,1,other,no
3268,2,332,332,15,failure,no
3269,2,-1,-1,0,unknown,no
3270,1,-1,-1,0,unknown,no
3271,1,197,197,4,failure,no
3272,1,-1,-1,0,unknown,no
3273,2,-1,-1,0,unknown,no
3274,2,319,319,2,failure,no
3275,1,182,182,8,failure,no
3276,2,-1,-1,0,unknown,no
3277,1,-1,-1,0,unknown,no
3278,1,-1,-1,0,unknown,no
3279,1,-1,-1,0,unknown,no
3280,2,-1,-1,0,unknown,no
3281,1,-1,-1,0,unknown,no
3282,7,-1,-1,0,unknown,no
3283,1,-1,-1,0,unknown,no
3284,1,-1,-1,0,unknown,yes
3285,1,-1,-1,0,unknown,no
3286,1,-1,-1,0,unknown,no
3287,1,245,245,1,failure,no
3288,1,-1,-1,0,unknown,no
3289,2,90,90,1,failure,no
3290,1,-1,-1,0,unknown,no
3291,2,462,462,1,success,yes
3292,2,-1,-1,0,unknown,no
3293,1,-1,-1,0,unknown,no
3294,1,-1,-1,0,unknown,no
3295,1,-1,-1,0,unknown,no
3296,1,245,245,2,failure,no
3297,1,-1,-1,0,unknown,no
3298,9,-1,-1,0,unknown,no
3299,1,-1,-1,0,unknown,no
3300,3,-1,-1,0,unknown,no
3301,1,-1,-1,0,unknown,no
3302,1,-1,-1,0,unknown,no
3303,1,-1,-1,0,unknown,no
3304,1,167,167,2,failure,no
3305,2,331,331,1,other,no
3306,1,-1,-1,0,unknown,no
3307,1,-1,-1,0,unknown,no
3308,3,-1,-1,0,unknown,no
3309,2,-1,-1,0,unknown,no
3310,1,-1,-1,0,unknown,no
3311,1,-1,-1,0,unknown,no
3312,3,274,274,3,failure,no
3313,2,263,263,2,failure,no
3314,2,-1,-1,0,unknown,no
3315,2,-1,-1,0,unknown,no
3316,1,-1,-1,0,unknown,no
3317,27,-1,-1,0,unknown,no
3318,2,-1,-1,0,unknown,no
3319,3,94,94,10,failure,yes
3320,4,329,329,2,other,no
3321,2,-1,-1,0,unknown,no
3322,1,268,268,1,failure,no
3323,1,268,268,2,failure,no
3324,15,-1,-1,0,unknown,no
3325,3,147,147,2,failure,no
3326,3,-1,-1,0,unknown,no
3327,1,-1,-1,0,unknown,no
3328,2,147,147,4,success,no
3329,2,-1,-1,0,unknown,no
3330,1,105,105,1,success,no
3331,1,-1,-1,0,unknown,no
3332,1,-1,-1,0,unknown,no
3333,2,333,333,1,other,no
3334,1,-1,-1,0,unknown,no
3335,1,-1,-1,0,unknown,no
3336,1,-1,-1,0,unknown,no
3337,1,-1,-1,0,unknown,no
3338,1,-1,-1,0,unknown,no
3339,1,-1,-1,0,unknown,no
3340,1,-1,-1,0,unknown,no
3341,1,-1,-1,0,unknown,no
3342,1,-1,-1,0,unknown,yes
3343,2,332,332,6,other,no
3344,1,-1,-1,0,unknown,no
3345,2,-1,-1,0,unknown,no
3346,1,-1,-1,0,unknown,no
3347,1,-1,-1,0,unknown,no
3348,1,-1,-1,0,unknown,no
3349,1,-1,-1,0,unknown,no
3350,1,-1,-1,0,unknown,no
3351,1,-1,-1,0,unknown,no
3352,1,104,104,3,success,no
3353,5,-1,-1,0,unknown,no
3354,3,-1,-1,0,unknown,no
3355,1,-1,-1,0,unknown,no
3356,10,-1,-1,0,unknown,no
3357,1,-1,-1,0,unknown,no
3358,8,-1,-1,0,unknown,no
3359,2,-1,-1,0,unknown,no
3360,2,326,326,2,failure,no
3361,4,-1,-1,0,unknown,no
3362,1,105,105,2,failure,no
3363,1,-1,-1,0,unknown,no
3364,1,-1,-1,0,unknown,no
3365,2,281,281,1,failure,no
3366,2,238,238,2,failure,no
3367,3,-1,-1,0,unknown,no
3368,2,-1,-1,0,unknown,no
3369,1,-1,-1,0,unknown,no
3370,1,-1,-1,0,unknown,no
3371,1,-1,-1,0,unknown,no
3372,3,-1,-1,0,unknown,no
3373,1,247,247,2,success,no
3374,1,-1,-1,0,unknown,no
3375,6,-1,-1,0,unknown,no
3376,1,-1,-1,0,unknown,no
3377,1,-1,-1,0,unknown,no
3378,3,-1,-1,0,unknown,no
3379,1,-1,-1,0,unknown,no
3380,1,127,127,1,failure,no
3381,2,254,254,6,other,yes
3382,1,-1,-1,0,unknown,yes
3383,2,-1,-1,0,unknown,yes
3384,2,318,318,6,failure,no
3385,2,337,337,9,other,no
3386,3,-1,-1,0,unknown,no
3387,7,-1,-1,0,unknown,no
3388,1,-1,-1,0,unknown,no
3389,2,343,343,1,failure,no
3390,1,-1,-1,0,unknown,no
3391,1,-1,-1,0,unknown,yes
3392,3,-1,-1,0,unknown,no
3393,4,-1,-1,0,unknown,no
3394,2,316,316,3,other,no
3395,1,247,247,2,failure,no
3396,2,148,148,4,other,no
3397,1,-1,-1,0,unknown,no
3398,1,-1,-1,0,unknown,no
3399,2,-1,-1,0,unknown,no
3400,1,-1,-1,0,unknown,no
3401,1,253,253,5,other,yes
3402,1,-1,-1,0,unknown,no
3403,1,-1,-1,0,unknown,no
3404,1,238,238,2,failure,no
3405,1,-1,-1,0,unknown,no
3406,2,-1,-1,0,unknown,no
3407,1,-1,-1,0,unknown,no
3408,1,-1,-1,0,unknown,no
3409,2,-1,-1,0,unknown,no
3410,4,102,102,5,failure,no
3411,1,-1,-1,0,unknown,no
3412,1,-1,-1,0,unknown,no
3413,1,-1,-1,0,unknown,no
3414,1,273,273,1,failure,no
3415,2,-1,-1,0,unknown,no
3416,1,-1,-1,0,unknown,no
3417,3,-1,-1,0,unknown,yes
3418,4,-1,-1,0,unknown,no
3419,1,459,459,1,success,yes
3420,1,-1,-1,0,unknown,no
3421,1,-1,-1,0,unknown,no
3422,4,-1,-1,0,unknown,no
3423,4,340,340,7,failure,no
3424,1,-1,-1,0,unknown,no
3425,1,245,245,2,failure,no
3426,1,-1,-1,0,unknown,no
3427,1,-1,-1,0,unknown,no
3428,1,-1,-1,0,unknown,no
3429,1,-1,-1,0,unknown,no
3430,1,196,196,1,failure,no
3431,2,-1,-1,0,unknown,no
3432,3,267,267,1,other,yes
3433,1,-1,-1,0,unknown,no
3434,1,-1,-1,0,unknown,no
3435,1,-1,-1,0,unknown,no
3436,1,-1,-1,0,unknown,no
3437,4,-1,-1,0,unknown,yes
3438,1,-1,-1,0,unknown,no
3439,2,102,102,3,success,no
3440,3,457,457,1,other,yes
3441,1,-1,-1,0,unknown,no
3442,2,88,88,2,failure,no
3443,3,-1,-1,0,unknown,no
3444,1,-1,-1,0,unknown,no
3445,1,-1,-1,0,unknown,no
3446,1,-1,-1,0,unknown,no
3447,1,-1,-1,0,unknown,no
3448,1,-1,-1,0,unknown,no
3449,4,-1,-1,0,unknown,no
3450,1,-1,-1,0,unknown,no
3451,1,-1,-1,0,unknown,no
3452,1,-1,-1,0,unknown,no
3453,3,-1,-1,0,unknown,no
3454,1,-1,-1,0,unknown,no
3455,1,-1,-1,0,unknown,no
3456,1,-1,-1,0,unknown,yes
3457,1,-1,-1,0,unknown,yes
3458,1,-1,-1,0,unknown,no
3459,2,-1,-1,0,unknown,no
3460,3,-1,-1,0,unknown,no
3461,1,81,81,2,failure,no
3462,1,-1,-1,0,unknown,no
3463,1,-1,-1,0,unknown,no
3464,16,-1,-1,0,unknown,no
3465,2,329,329,1,failure,no
3466,1,199,199,1,failure,yes
3467,1,333,333,1,failure,no
3468,2,-1,-1,0,unknown,no
3469,2,-1,-1,0,unknown,no
3470,2,-1,-1,0,unknown,yes
3471,2,-1,-1,0,unknown,no
3472,1,-1,-1,0,unknown,no
3473,11,-1,-1,0,unknown,no
3474,1,-1,-1,0,unknown,no
3475,2,331,331,2,failure,no
3476,2,-1,-1,0,unknown,no
3477,1,336,336,2,failure,no
3478,2,-1,-1,0,unknown,no
3479,1,-1,-1,0,unknown,no
3480,3,-1,-1,0,unknown,no
3481,2,344,344,4,failure,no
3482,1,-1,-1,0,unknown,no
3483,1,-1,-1,0,unknown,yes
3484,2,-1,-1,0,unknown,no
3485,1,-1,-1,0,unknown,no
3486,4,-1,-1,0,unknown,no
3487,1,-1,-1,0,unknown,no
3488,1,-1,-1,0,unknown,no
3489,1,-1,-1,0,unknown,no
3490,2,-1,-1,0,unknown,no
3491,5,-1,-1,0,unknown,no
3492,43,-1,-1,0,unknown,no
3493,1,-1,-1,0,unknown,no
3494,1,-1,-1,0,unknown,no
3495,1,-1,-1,0,unknown,no
3496,2,-1,-1,0,unknown,no
3497,1,317,317,2,failure,no
3498,1,-1,-1,0,unknown,no
3499,2,-1,-1,0,unknown,no
3500,1,-1,-1,0,unknown,no
3501,4,-1,-1,0,unknown,yes
3502,2,454,454,3,success,no
3503,3,347,347,2,failure,no
3504,1,-1,-1,0,unknown,no
3505,1,-1,-1,0,unknown,no
3506,1,-1,-1,0,unknown,no
3507,3,-1,-1,0,unknown,no
3508,1,-1,-1,0,unknown,no
3509,2,-1,-1,0,unknown,no
3510,2,-1,-1,0,unknown,no
3511,1,-1,-1,0,unknown,no
3512,1,-1,-1,0,unknown,yes
3513,1,-1,-1,0,unknown,yes
3514,1,-1,-1,0,unknown,no
3515,2,305,305,20,other,no
3516,1,-1,-1,0,unknown,no
3517,3,-1,-1,0,unknown,no
3518,1,-1,-1,0,unknown,no
3519,1,-1,-1,0,unknown,yes
3520,1,-1,-1,0,unknown,no
3521,1,-1,-1,0,unknown,yes
3522,2,-1,-1,0,unknown,no
3523,2,339,339,1,failure,no
3524,1,230,230,1,failure,no
3525,1,79,79,4,other,no
3526,1,-1,-1,0,unknown,no
3527,1,-1,-1,0,unknown,no
3528,3,-1,-1,0,unknown,no
3529,1,-1,-1,0,unknown,no
3530,2,84,84,7,failure,no
3531,1,-1,-1,0,unknown,no
3532,1,-1,-1,0,unknown,no
3533,1,-1,-1,0,unknown,no
3534,1,-1,-1,0,unknown,no
3535,1,-1,-1,0,unknown,no
3536,1,-1,-1,0,unknown,no
3537,2,-1,-1,0,unknown,no
3538,1,258,258,1,other,no
3539,1,-1,-1,0,unknown,no
3540,1,-1,-1,0,unknown,yes
3541,1,-1,-1,0,unknown,no
3542,2,324,324,1,other,no
3543,1,-1,-1,0,unknown,no
3544,1,-1,-1,0,unknown,no
3545,3,-1,-1,0,unknown,no
3546,1,-1,-1,0,unknown,no
3547,1,-1,-1,0,unknown,no
3548,1,-1,-1,0,unknown,no
3549,1,204,204,1,failure,no
3550,1,-1,-1,0,unknown,no
3551,2,-1,-1,0,unknown,no
3552,2,304,304,1,failure,no
3553,2,463,463,1,failure,no
3554,1,-1,-1,0,unknown,no
3555,3,74,74,4,failure,no
3556,1,-1,-1,0,unknown,no
3557,2,-1,-1,0,unknown,yes
3558,2,-1,-1,0,unknown,yes
3559,2,-1,-1,0,unknown,no
3560,1,-1,-1,0,unknown,yes
3561,1,-1,-1,0,unknown,no
3562,1,-1,-1,0,unknown,no
3563,1,-1,-1,0,unknown,no
3564,1,-1,-1,0,unknown,no
3565,1,177,177,2,failure,no
3566,2,266,266,2,failure,no
3567,1,-1,-1,0,unknown,no
3568,1,-1,-1,0,unknown,no
3569,1,-1,-1,0,unknown,no
3570,1,-1,-1,0,unknown,no
3571,1,-1,-1,0,unknown,no
3572,1,-1,-1,0,unknown,no
3573,5,-1,-1,0,unknown,no
3574,1,-1,-1,0,unknown,no
3575,1,-1,-1,0,unknown,no
3576,1,-1,-1,0,unknown,no
3577,3,270,270,3,failure,yes
3578,3,-1,-1,0,unknown,no
3579,1,-1,-1,0,unknown,no
3580,2,254,254,3,failure,no
3581,1,-1,-1,0,unknown,no
3582,1,-1,-1,0,unknown,no
3583,1,-1,-1,0,unknown,no
3584,1,-1,-1,0,unknown,no
3585,4,337,337,1,other,no
3586,2,148,148,2,failure,no
3587,1,-1,-1,0,unknown,no
3588,1,102,102,4,success,no
3589,1,-1,-1,0,unknown,no
3590,1,-1,-1,0,unknown,no
3591,1,-1,-1,0,unknown,no
3592,2,-1,-1,0,unknown,no
3593,1,-1,-1,0,unknown,no
3594,1,-1,-1,0,unknown,no
3595,3,302,302,3,failure,no
3596,2,345,345,2,failure,no
3597,1,-1,-1,0,unknown,no
3598,1,-1,-1,0,unknown,no
3599,1,-1,-1,0,unknown,no
3600,1,-1,-1,0,unknown,no
3601,1,-1,-1,0,unknown,no
3602,1,-1,-1,0,unknown,no
3603,1,-1,-1,0,unknown,no
3604,1,-1,-1,0,unknown,no
3605,1,-1,-1,0,unknown,no
3606,1,99,99,7,failure,no
3607,1,461,461,1,success,yes
3608,5,-1,-1,0,unknown,no
3609,1,103,103,1,failure,no
3610,2,-1,-1,0,unknown,no
3611,2,-1,-1,0,unknown,no
3612,2,-1,-1,0,unknown,no
3613,2,116,116,2,failure,yes
3614,1,103,103,1,failure,no
3615,1,461,461,1,failure,yes
3616,3,-1,-1,0,unknown,no
3617,3,-1,-1,0,unknown,no
3618,4,-1,-1,0,unknown,no
3619,3,127,127,3,failure,no
3620,3,-1,-1,0,unknown,no
3621,3,-1,-1,0,unknown,no
3622,2,-1,-1,0,unknown,no
3623,2,-1,-1,0,unknown,no
3624,3,190,190,1,failure,no
3625,2,-1,-1,0,unknown,yes
3626,2,-1,-1,0,unknown,no
3627,2,462,462,1,failure,no
3628,1,-1,-1,0,unknown,yes
3629,3,-1,-1,0,unknown,no
3630,2,-1,-1,0,unknown,no
3631,7,94,94,8,failure,no
3632,3,-1,-1,0,unknown,no
3633,2,-1,-1,0,unknown,no
3634,2,176,176,7,failure,no
3635,2,-1,-1,0,unknown,no
3636,1,190,190,2,other,no
3637,2,-1,-1,0,unknown,yes
3638,11,-1,-1,0,unknown,no
3639,2,287,287,2,failure,no
3640,2,-1,-1,0,unknown,no
3641,3,-1,-1,0,unknown,no
3642,3,185,185,2,failure,no
3643,3,-1,-1,0,unknown,no
3644,3,-1,-1,0,unknown,no
3645,6,-1,-1,0,unknown,no
3646,2,-1,-1,0,unknown,no
3647,2,186,186,3,other,no
3648,2,-1,-1,0,unknown,no
3649,3,-1,-1,0,unknown,no
3650,5,-1,-1,0,unknown,no
3651,1,78,78,5,failure,yes
3652,2,-1,-1,0,unknown,no
3653,2,-1,-1,0,unknown,no
3654,2,-1,-1,0,unknown,no
3655,3,-1,-1,0,unknown,no
3656,3,-1,-1,0,unknown,no
3657,3,-1,-1,0,unknown,no
3658,5,190,190,1,failure,no
3659,3,-1,-1,0,unknown,no
3660,2,-1,-1,0,unknown,no
3661,3,-1,-1,0,unknown,no
3662,2,-1,-1,0,unknown,no
3663,2,104,104,2,success,no
3664,2,-1,-1,0,unknown,no
3665,2,104,104,3,success,yes
3666,2,-1,-1,0,unknown,no
3667,4,150,150,2,failure,no
3668,2,-1,-1,0,unknown,no
3669,2,-1,-1,0,unknown,no
3670,2,336,336,2,other,no
3671,2,-1,-1,0,unknown,no
3672,2,-1,-1,0,unknown,no
3673,3,-1,-1,0,unknown,no
3674,2,-1,-1,0,unknown,no
3675,2,-1,-1,0,unknown,no
3676,5,-1,-1,0,unknown,no
3677,2,-1,-1,0,unknown,no
3678,2,318,318,2,other,no
3679,2,-1,-1,0,unknown,no
3680,3,325,325,2,failure,no
3681,2,-1,-1,0,unknown,no
3682,3,-1,-1,0,unknown,no
3683,3,-1,-1,0,unknown,no
3684,2,-1,-1,0,unknown,no
3685,2,-1,-1,0,unknown,no
3686,4,113,113,27,failure,no
3687,2,-1,-1,0,unknown,no
3688,2,-1,-1,0,unknown,no
3689,2,319,319,3,failure,no
3690,3,-1,-1,0,unknown,no
3691,3,322,322,15,other,no
3692,2,-1,-1,0,unknown,no
3693,3,-1,-1,0,unknown,no
3694,2,-1,-1,0,unknown,no
3695,6,-1,-1,0,unknown,no
3696,3,-1,-1,0,unknown,no
3697,2,-1,-1,0,unknown,no
3698,3,-1,-1,0,unknown,no
3699,2,-1,-1,0,unknown,no
3700,2,-1,-1,0,unknown,yes
3701,5,-1,-1,0,unknown,no
3702,3,-1,-1,0,unknown,no
3703,3,-1,-1,0,unknown,no
3704,4,-1,-1,0,unknown,no
3705,3,-1,-1,0,unknown,no
3706,3,-1,-1,0,unknown,no
3707,6,-1,-1,0,unknown,no
3708,2,-1,-1,0,unknown,yes
3709,2,190,190,1,failure,no
3710,3,-1,-1,0,unknown,no
3711,3,-1,-1,0,unknown,no
3712,3,-1,-1,0,unknown,no
3713,2,-1,-1,0,unknown,no
3714,2,176,176,2,other,no
3715,3,180,180,1,success,yes
3716,7,-1,-1,0,unknown,no
3717,3,-1,-1,0,unknown,no
3718,2,113,113,3,failure,no
3719,3,324,324,2,other,no
3720,3,-1,-1,0,unknown,no
3721,3,-1,-1,0,unknown,no
3722,3,329,329,1,failure,no
3723,1,103,103,3,success,yes
3724,3,-1,-1,0,unknown,no
3725,4,-1,-1,0,unknown,no
3726,2,179,179,4,failure,no
3727,2,-1,-1,0,unknown,no
3728,2,-1,-1,0,unknown,no
3729,3,-1,-1,0,unknown,no
3730,3,-1,-1,0,unknown,yes
3731,3,318,318,1,failure,no
3732,3,-1,-1,0,unknown,no
3733,6,-1,-1,0,unknown,no
3734,3,-1,-1,0,unknown,no
3735,2,-1,-1,0,unknown,no
3736,3,-1,-1,0,unknown,no
3737,6,-1,-1,0,unknown,no
3738,1,161,161,4,failure,no
3739,5,-1,-1,0,unknown,no
3740,3,-1,-1,0,unknown,no
3741,5,-1,-1,0,unknown,no
3742,2,-1,-1,0,unknown,no
3743,2,99,99,2,other,no
3744,3,-1,-1,0,unknown,no
3745,6,-1,-1,0,unknown,no
3746,4,-1,-1,0,unknown,no
3747,6,-1,-1,0,unknown,no
3748,2,252,252,4,failure,no
3749,2,193,193,4,failure,no
3750,3,-1,-1,0,unknown,no
3751,2,-1,-1,0,unknown,no
3752,3,-1,-1,0,unknown,no
3753,2,-1,-1,0,unknown,no
3754,3,-1,-1,0,unknown,no
3755,3,-1,-1,0,unknown,no
3756,3,-1,-1,0,unknown,no
3757,3,-1,-1,0,unknown,no
3758,3,-1,-1,0,unknown,no
3759,2,-1,-1,0,unknown,no
3760,3,-1,-1,0,unknown,no
3761,4,-1,-1,0,unknown,no
3762,8,185,185,1,other,no
3763,2,461,461,4,success,no
3764,4,-1,-1,0,unknown,no
3765,3,-1,-1,0,unknown,no
3766,2,-1,-1,0,unknown,yes
3767,2,127,127,2,failure,no
3768,3,-1,-1,0,unknown,no
3769,2,-1,-1,0,unknown,no
3770,2,-1,-1,0,unknown,no
3771,1,274,274,1,failure,no
3772,3,-1,-1,0,unknown,no
3773,3,190,190,1,success,yes
3774,3,-1,-1,0,unknown,no
3775,2,-1,-1,0,unknown,no
3776,3,-1,-1,0,unknown,yes
3777,1,81,81,1,other,no
3778,1,190,190,5,failure,yes
3779,5,-1,-1,0,unknown,no
3780,1,263,263,2,failure,no
3781,3,-1,-1,0,unknown,no
3782,4,-1,-1,0,unknown,yes
3783,3,-1,-1,0,unknown,no
3784,2,331,331,1,success,no
3785,2,-1,-1,0,unknown,no
3786,2,-1,-1,0,unknown,no
3787,3,-1,-1,0,unknown,no
3788,2,90,90,4,failure,yes
3789,2,182,182,3,failure,no
3790,3,-1,-1,0,unknown,no
3791,3,-1,-1,0,unknown,no
3792,4,-1,-1,0,unknown,no
3793,4,-1,-1,0,unknown,no
3794,7,-1,-1,0,unknown,no
3795,3,-1,-1,0,unknown,no
3796,2,-1,-1,0,unknown,no
3797,2,-1,-1,0,unknown,no
3798,2,-1,-1,0,unknown,no
3799,3,-1,-1,0,unknown,no
3800,2,-1,-1,0,unknown,no
3801,3,-1,-1,0,unknown,no
3802,4,-1,-1,0,unknown,no
3803,2,-1,-1,0,unknown,no
3804,7,-1,-1,0,unknown,no
3805,1,-1,-1,0,unknown,no
3806,1,-1,-1,0,unknown,no
3807,5,113,113,2,failure,no
3808,2,-1,-1,0,unknown,no
3809,2,-1,-1,0,unknown,no
3810,3,-1,-1,0,unknown,no
3811,2,-1,-1,0,unknown,no
3812,2,-1,-1,0,unknown,no
3813,2,-1,-1,0,unknown,no
3814,2,-1,-1,0,unknown,no
3815,2,-1,-1,0,unknown,no
3816,2,-1,-1,0,unknown,no
3817,2,-1,-1,0,unknown,no
3818,4,-1,-1,0,unknown,no
3819,2,-1,-1,0,unknown,no
3820,2,179,179,3,failure,no
3821,2,317,317,1,other,no
3822,2,-1,-1,0,unknown,no
3823,3,29,29,4,success,no
3824,2,-1,-1,0,unknown,yes
3825,2,-1,-1,0,unknown,no
3826,2,-1,-1,0,unknown,no
3827,4,-1,-1,0,unknown,no
3828,2,-1,-1,0,unknown,no
3829,2,-1,-1,0,unknown,no
3830,2,-1,-1,0,unknown,no
3831,2,-1,-1,0,unknown,no
3832,2,-1,-1,0,unknown,no
3833,2,-1,-1,0,unknown,no
3834,4,329,329,2,other,no
3835,2,-1,-1,0,unknown,no
3836,2,-1,-1,0,unknown,no
3837,2,-1,-1,0,unknown,no
3838,4,-1,-1,0,unknown,no
3839,2,-1,-1,0,unknown,no
3840,2,-1,-1,0,unknown,no
3841,2,-1,-1,0,unknown,no
3842,2,-1,-1,0,unknown,no
3843,2,176,176,4,other,no
3844,3,-1,-1,0,unknown,no
3845,2,-1,-1,0,unknown,no
3846,2,-1,-1,0,unknown,no
3847,2,-1,-1,0,unknown,no
3848,2,-1,-1,0,unknown,no
3849,5,-1,-1,0,unknown,no
3850,2,-1,-1,0,unknown,no
3851,1,-1,-1,0,unknown,no
3852,2,-1,-1,0,unknown,no
3853,2,-1,-1,0,unknown,no
3854,2,240,240,2,failure,no
3855,7,-1,-1,0,unknown,no
3856,2,-1,-1,0,unknown,no
3857,2,-1,-1,0,unknown,no
3858,2,-1,-1,0,unknown,no
3859,5,148,148,1,failure,no
3860,5,-1,-1,0,unknown,no
3861,3,-1,-1,0,unknown,no
3862,2,-1,-1,0,unknown,no
3863,2,-1,-1,0,unknown,no
3864,2,-1,-1,0,unknown,no
3865,2,-1,-1,0,unknown,no
3866,2,-1,-1,0,unknown,no
3867,1,-1,-1,0,unknown,no
3868,3,119,119,8,failure,no
3869,3,-1,-1,0,unknown,no
3870,1,-1,-1,0,unknown,no
3871,1,-1,-1,0,unknown,no
3872,1,-1,-1,0,unknown,no
3873,1,-1,-1,0,unknown,no
3874,1,-1,-1,0,unknown,no
3875,1,-1,-1,0,unknown,no
3876,1,-1,-1,0,unknown,no
3877,1,-1,-1,0,unknown,no
3878,2,-1,-1,0,unknown,no
3879,2,-1,-1,0,unknown,no
3880,2,-1,-1,0,unknown,no
3881,1,104,104,1,failure,no
3882,2,-1,-1,0,unknown,no
3883,2,-1,-1,0,unknown,no
3884,2,-1,-1,0,unknown,no
3885,2,-1,-1,0,unknown,no
3886,2,-1,-1,0,unknown,no
3887,5,-1,-1,0,unknown,no
3888,2,-1,-1,0,unknown,no
3889,2,256,256,1,failure,no
3890,2,-1,-1,0,unknown,no
3891,2,-1,-1,0,unknown,no
3892,2,-1,-1,0,unknown,no
3893,1,100,100,3,success,no
3894,3,-1,-1,0,unknown,no
3895,2,-1,-1,0,unknown,no
3896,1,36,36,2,other,no
3897,2,-1,-1,0,unknown,no
3898,2,-1,-1,0,unknown,no
3899,3,-1,-1,0,unknown,no
3900,2,-1,-1,0,unknown,no
3901,3,-1,-1,0,unknown,no
3902,4,-1,-1,0,unknown,no
3903,2,179,179,3,other,no
3904,2,-1,-1,0,unknown,no
3905,2,463,463,1,success,yes
3906,2,-1,-1,0,unknown,yes
3907,4,-1,-1,0,unknown,no
3908,2,-1,-1,0,unknown,no
3909,2,-1,-1,0,unknown,yes
3910,2,117,117,4,failure,no
3911,2,-1,-1,0,unknown,no
3912,5,-1,-1,0,unknown,no
3913,2,-1,-1,0,unknown,no
3914,2,-1,-1,0,unknown,no
3915,2,-1,-1,0,unknown,no
3916,2,-1,-1,0,unknown,no
3917,2,-1,-1,0,unknown,no
3918,2,-1,-1,0,unknown,no
3919,3,326,326,1,other,no
3920,2,-1,-1,0,unknown,no
3921,2,-1,-1,0,unknown,no
3922,2,-1,-1,0,unknown,yes
3923,2,322,322,4,failure,no
3924,2,-1,-1,0,unknown,no
3925,2,-1,-1,0,unknown,no
3926,2,-1,-1,0,unknown,no
3927,2,192,192,1,other,no
3928,2,-1,-1,0,unknown,no
3929,3,185,185,2,failure,no
3930,2,-1,-1,0,unknown,no
3931,2,100,100,4,failure,yes
3932,2,-1,-1,0,unknown,no
3933,3,-1,-1,0,unknown,no
3934,2,-1,-1,0,unknown,no
3935,5,-1,-1,0,unknown,no
3936,2,-1,-1,0,unknown,no
3937,2,-1,-1,0,unknown,no
3938,9,-1,-1,0,unknown,no
3939,5,-1,-1,0,unknown,yes
3940,2,-1,-1,0,unknown,no
3941,2,-1,-1,0,unknown,no
3942,2,-1,-1,0,unknown,no
3943,2,-1,-1,0,unknown,no
3944,1,79,79,3,success,no
3945,2,-1,-1,0,unknown,no
3946,2,-1,-1,0,unknown,no
3947,2,-1,-1,0,unknown,no
3948,2,-1,-1,0,unknown,no
3949,2,-1,-1,0,unknown,no
3950,2,-1,-1,0,unknown,no
3951,2,-1,-1,0,unknown,no
3952,2,-1,-1,0,unknown,no
3953,2,-1,-1,0,unknown,no
3954,2,150,150,2,failure,no
3955,2,-1,-1,0,unknown,no
3956,2,-1,-1,0,unknown,no
3957,2,-1,-1,0,unknown,no
3958,2,-1,-1,0,unknown,no
3959,2,-1,-1,0,unknown,no
3960,2,-1,-1,0,unknown,no
3961,2,-1,-1,0,unknown,no
3962,1,117,117,2,failure,no
3963,2,-1,-1,0,unknown,no
3964,3,175,175,1,failure,no
3965,2,-1,-1,0,unknown,yes
3966,2,267,267,1,failure,no
3967,2,-1,-1,0,unknown,no
3968,2,-1,-1,0,unknown,no
3969,2,-1,-1,0,unknown,no
3970,2,-1,-1,0,unknown,yes
3971,2,-1,-1,0,unknown,no
3972,2,-1,-1,0,unknown,yes
3973,3,93,93,6,failure,yes
3974,2,-1,-1,0,unknown,no
3975,2,-1,-1,0,unknown,yes
3976,1,51,51,3,failure,no
3977,2,-1,-1,0,unknown,no
3978,2,-1,-1,0,unknown,no
3979,2,-1,-1,0,unknown,no
3980,2,-1,-1,0,unknown,no
3981,2,-1,-1,0,unknown,no
3982,5,-1,-1,0,unknown,no
