index,contact,day,month,duration
6007,cellular,17,jul,602.0
6008,cellular,17,jul,655.0
6009,cellular,21,nov,124.0
6010,cellular,21,nov,101.0
6011,cellular,17,jul,157.0
6012,cellular,17,jul,71.0
6013,cellular,17,jul,393.0
6014,cellular,21,nov,294.0
6015,cellular,6,jul,117.0
6016,cellular,17,jul,109.0
6017,cellular,17,jul,470.0
6018,cellular,17,jul,243.0
6019,cellular,21,nov,94.0
6020,cellular,17,jul,245.0
6021,cellular,20,apr,421.0
6022,cellular,17,jul,119.0
6023,cellular,7,jul,139.0
6024,cellular,17,jul,926.0
6025,cellular,7,jul,94.0
6026,cellular,17,jul,795.0
6027,cellular,17,jul,195.0
6028,cellular,17,jul,179.0
6029,cellular,21,nov,51.0
6030,cellular,17,jul,79.0
6031,cellular,17,jul,123.0
6032,cellular,17,jul,134.0
6033,cellular,17,jul,479.0
6034,cellular,17,jul,168.0
6035,cellular,17,jul,18.0
6036,cellular,17,jul,127.0
6037,cellular,17,jul,804.0
6038,cellular,20,apr,222.0
6039,cellular,17,jul,796.0
6040,cellular,17,jul,388.0
6041,cellular,17,jul,506.0
6042,cellular,17,jul,345.0
6043,cellular,17,jul,184.0
6044,cellular,17,jul,22.0
6045,cellular,17,jul,
6046,cellular,21,nov,72.0
6047,cellular,17,jul,630.0
6048,cellular,17,jul,1027.0
6049,cellular,17,jul,312.0
6050,cellular,21,nov,184.0
6051,cellular,17,jul,747.0
6052,cellular,17,jul,654.0
6053,cellular,17,jul,225.0
6054,cellular,21,nov,141.0
6055,cellular,17,jul,115.0
6056,cellular,20,apr,223.0
6057,cellular,17,jul,43.0
6058,cellular,17,jul,143.0
6059,cellular,17,jul,200.0
6060,cellular,17,jul,156.0
6061,cellular,7,jul,83.0
6062,cellular,20,apr,269.0
6063,cellular,21,nov,41.0
6064,cellular,17,jul,134.0
6065,cellular,17,jul,59.0
6066,cellular,17,jul,54.0
6067,cellular,21,nov,94.0
6068,cellular,17,jul,67.0
6069,cellular,7,jul,136.0
6070,cellular,20,apr,390.0
6071,cellular,17,jul,324.0
6072,cellular,17,jul,97.0
6073,cellular,17,jul,87.0
6074,cellular,17,jul,89.0
6075,cellular,20,apr,533.0
6076,cellular,21,nov,75.0
6077,cellular,17,jul,818.0
6078,cellular,7,jul,529.0
6079,cellular,7,jul,370.0
6080,telephone,20,apr,73.0
6081,cellular,17,jul,28.0
6082,cellular,17,jul,301.0
6083,cellular,21,nov,161.0
6084,cellular,7,jul,98.0
6085,cellular,17,jul,259.0
6086,cellular,17,jul,421.0
6087,cellular,17,jul,493.0
6088,telephone,17,jul,1008.0
6089,cellular,17,jul,282.0
6090,cellular,7,jul,297.0
6091,cellular,17,jul,536.0
6092,telephone,17,jul,15.0
6093,cellular,17,jul,84.0
6094,cellular,17,jul,143.0
6095,telephone,20,apr,406.0
6096,cellular,17,jul,118.0
6097,cellular,17,jul,114.0
6098,cellular,20,apr,186.0
6099,cellular,17,jul,158.0
6100,cellular,20,apr,249.0
6101,cellular,17,jul,342.0
6102,cellular,20,apr,136.0
6103,cellular,17,jul,1275.0
6104,cellular,17,jul,109.0
6105,cellular,21,nov,490.0
6106,cellular,17,jul,353.0
6107,cellular,17,jul,224.0
6108,cellular,21,nov,182.0
6109,cellular,17,jul,991.0
6110,cellular,21,nov,183.0
6111,cellular,17,jul,770.0
6112,cellular,17,jul,81.0
6113,cellular,17,jul,155.0
6114,cellular,17,jul,88.0
6115,cellular,17,jul,301.0
6116,cellular,17,jul,408.0
6117,cellular,17,jul,170.0
6118,cellular,21,nov,158.0
6119,cellular,17,jul,330.0
6120,cellular,17,jul,291.0
6121,cellular,17,jul,215.0
6122,cellular,17,jul,1018.0
6123,cellular,17,jul,728.0
6124,cellular,20,apr,89.0
6125,cellular,17,jul,536.0
6126,cellular,21,nov,57.0
6127,cellular,17,jul,1175.0
6128,cellular,17,jul,174.0
6129,cellular,3,jul,147.0
6130,cellular,20,apr,267.0
6131,cellular,21,nov,72.0
6132,cellular,17,jul,80.0
6133,cellular,17,jul,175.0
6134,cellular,21,nov,311.0
6135,cellular,17,jul,75.0
6136,cellular,21,nov,53.0
6137,cellular,17,jul,546.0
6138,cellular,21,nov,98.0
6139,cellular,17,jul,505.0
6140,cellular,17,jul,143.0
6141,cellular,17,jul,43.0
6142,cellular,17,jul,51.0
6143,cellular,17,jul,154.0
6144,cellular,17,jul,153.0
6145,cellular,17,jul,320.0
6146,cellular,17,jul,169.0
6147,cellular,20,apr,386.0
6148,cellular,17,jul,674.0
6149,telephone,17,jul,207.0
6150,cellular,21,nov,549.0
6151,cellular,17,jul,444.0
6152,telephone,17,jul,517.0
6153,cellular,21,nov,285.0
6154,cellular,17,jul,122.0
6155,cellular,21,nov,1199.0
6156,cellular,17,jul,277.0
6157,cellular,17,jul,384.0
6158,telephone,17,jul,197.0
6159,cellular,17,jul,160.0
6160,cellular,20,apr,68.0
6161,cellular,17,jul,383.0
6162,cellular,21,nov,654.0
6163,cellular,17,jul,120.0
6164,cellular,21,nov,527.0
6165,cellular,17,jul,1151.0
6166,cellular,17,jul,271.0
6167,telephone,17,jul,1448.0
6168,cellular,17,jul,582.0
6169,cellular,17,jul,139.0
6170,cellular,17,jul,695.0
6171,cellular,17,jul,62.0
6172,cellular,17,jul,1584.0
6173,cellular,20,apr,198.0
6174,cellular,17,jul,54.0
6175,cellular,3,jul,112.0
6176,cellular,20,apr,207.0
6177,cellular,20,apr,860.0
6178,cellular,17,jul,18.0
6179,cellular,17,jul,177.0
6180,cellular,20,apr,354.0
6181,telephone,17,jul,202.0
6182,cellular,17,jul,234.0
6183,cellular,21,nov,24.0
6184,telephone,17,jul,124.0
6185,cellular,17,jul,1208.0
6186,cellular,20,apr,62.0
6187,cellular,17,jul,410.0
6188,cellular,17,jul,182.0
6189,cellular,17,jul,59.0
6190,cellular,17,jul,294.0
6191,cellular,17,jul,125.0
6192,cellular,17,jul,84.0
6193,cellular,21,nov,220.0
6194,cellular,3,jul,897.0
6195,cellular,17,jul,210.0
6196,telephone,17,jul,268.0
6197,cellular,21,nov,380.0
6198,cellular,20,apr,17.0
6199,cellular,17,jul,1319.0
6200,cellular,17,jul,25.0
6201,cellular,17,jul,738.0
6202,cellular,17,jul,231.0
6203,cellular,21,nov,653.0
6204,cellular,17,jul,1390.0
6205,cellular,17,jul,82.0
6206,cellular,20,apr,525.0
6207,cellular,21,nov,51.0
6208,cellular,21,nov,55.0
6209,cellular,16,jul,60.0
6210,cellular,16,jul,1018.0
6211,cellular,16,jul,89.0
6212,cellular,16,jul,69.0
6213,cellular,16,jul,285.0
6214,telephone,10,jul,123.0
6215,cellular,16,jul,254.0
6216,cellular,21,nov,85.0
6217,cellular,21,nov,188.0
6218,cellular,16,jul,111.0
6219,cellular,16,jul,287.0
6220,telephone,16,jul,87.0
6221,cellular,13,jul,326.0
6222,telephone,20,apr,37.0
6223,telephone,16,jul,129.0
6224,cellular,16,jul,378.0
6225,cellular,21,nov,103.0
6226,cellular,16,jul,101.0
6227,cellular,21,nov,757.0
6228,cellular,20,apr,390.0
6229,cellular,16,jul,57.0
6230,cellular,20,apr,176.0
6231,cellular,9,jul,359.0
6232,cellular,16,jul,157.0
6233,cellular,21,nov,21.0
6234,cellular,16,jul,781.0
6235,cellular,16,jul,156.0
6236,cellular,16,jul,169.0
6237,cellular,16,jul,345.0
6238,cellular,16,jul,700.0
6239,cellular,16,jul,252.0
6240,cellular,20,apr,79.0
6241,telephone,16,jul,73.0
6242,cellular,16,jul,164.0
6243,cellular,16,jul,239.0
6244,cellular,8,jul,97.0
6245,cellular,16,jul,191.0
6246,cellular,21,nov,59.0
6247,cellular,21,nov,10.0
6248,cellular,16,jul,406.0
6249,telephone,16,jul,231.0
6250,cellular,20,apr,165.0
6251,cellular,16,jul,128.0
6252,cellular,16,jul,110.0
6253,cellular,16,jul,101.0
6254,cellular,16,jul,1039.0
6255,cellular,16,jul,254.0
6256,cellular,16,jul,346.0
6257,cellular,16,jul,401.0
6258,cellular,16,jul,241.0
6259,cellular,16,jul,102.0
6260,cellular,16,jul,988.0
6261,cellular,16,jul,513.0
6262,cellular,16,jul,231.0
6263,cellular,16,jul,77.0
6264,telephone,16,jul,649.0
6265,cellular,20,apr,383.0
6266,cellular,16,jul,236.0
6267,cellular,21,nov,146.0
6268,cellular,16,jul,91.0
6269,cellular,20,apr,12.0
6270,cellular,16,jul,156.0
6271,cellular,16,jul,1222.0
6272,cellular,16,jul,885.0
6273,cellular,16,jul,143.0
6274,cellular,16,jul,255.0
6275,cellular,20,apr,430.0
6276,cellular,16,jul,198.0
6277,cellular,16,jul,122.0
6278,cellular,16,jul,143.0
6279,cellular,21,nov,139.0
6280,cellular,16,jul,111.0
6281,cellular,21,nov,150.0
6282,telephone,16,jul,198.0
6283,cellular,20,apr,311.0
6284,cellular,20,apr,187.0
6285,cellular,16,jul,417.0
6286,telephone,16,jul,188.0
6287,cellular,16,jul,709.0
6288,cellular,16,jul,332.0
6289,cellular,21,nov,139.0
6290,cellular,21,nov,157.0
6291,cellular,16,jul,547.0
6292,cellular,16,jul,158.0
6293,cellular,20,apr,1202.0
6294,cellular,21,nov,58.0
6295,cellular,16,jul,192.0
6296,cellular,16,jul,410.0
6297,cellular,21,jul,213.0
6298,cellular,16,jul,128.0
6299,cellular,21,nov,328.0
6300,cellular,16,jul,924.0
6301,cellular,20,apr,124.0
6302,cellular,20,apr,360.0
6303,cellular,16,jul,652.0
6304,cellular,16,jul,680.0
6305,telephone,16,jul,202.0
6306,cellular,21,nov,224.0
6307,cellular,17,jul,50.0
6308,cellular,8,jul,105.0
6309,cellular,8,jul,167.0
6310,cellular,17,jul,187.0
6311,cellular,17,jul,158.0
6312,cellular,20,apr,1112.0
6313,cellular,17,jul,181.0
6314,cellular,21,nov,106.0
6315,cellular,21,nov,92.0
6316,telephone,17,jul,151.0
6317,cellular,17,jul,106.0
6318,cellular,21,nov,566.0
6319,cellular,17,jul,196.0
6320,cellular,21,nov,56.0
6321,cellular,8,jul,113.0
6322,cellular,20,apr,142.0
6323,cellular,17,jul,302.0
6324,cellular,17,jul,126.0
6325,cellular,17,jul,144.0
6326,cellular,17,jul,1150.0
6327,cellular,17,jul,317.0
6328,cellular,8,jul,194.0
6329,cellular,8,jul,115.0
6330,cellular,17,jul,228.0
6331,cellular,17,jul,117.0
6332,cellular,20,apr,478.0
6333,cellular,17,jul,418.0
6334,cellular,20,apr,210.0
6335,cellular,17,jul,430.0
6336,cellular,21,nov,536.0
6337,cellular,21,nov,290.0
6338,cellular,17,jul,284.0
6339,cellular,17,jul,295.0
6340,telephone,21,nov,148.0
6341,cellular,20,apr,374.0
6342,cellular,21,nov,185.0
6343,telephone,21,nov,68.0
6344,cellular,20,apr,220.0
6345,cellular,17,jul,124.0
6346,cellular,17,jul,544.0
6347,cellular,21,nov,124.0
6348,cellular,21,nov,319.0
6349,cellular,20,apr,339.0
6350,cellular,17,jul,72.0
6351,cellular,17,jul,50.0
6352,cellular,17,jul,923.0
6353,cellular,17,jul,302.0
6354,cellular,17,jul,64.0
6355,cellular,17,jul,90.0
6356,cellular,17,jul,69.0
6357,telephone,21,nov,661.0
6358,cellular,16,jul,268.0
6359,cellular,8,jul,69.0
6360,cellular,16,jul,524.0
6361,cellular,16,jul,108.0
6362,cellular,16,jul,255.0
6363,cellular,20,apr,257.0
6364,cellular,21,nov,104.0
6365,telephone,16,jul,264.0
6366,telephone,16,jul,284.0
6367,cellular,21,nov,222.0
6368,cellular,20,apr,506.0
6369,telephone,16,jul,30.0
6370,cellular,21,nov,79.0
6371,cellular,8,jul,72.0
6372,cellular,16,jul,212.0
6373,cellular,21,nov,527.0
6374,cellular,21,nov,53.0
6375,cellular,20,apr,14.0
6376,cellular,16,jul,166.0
6377,cellular,16,jul,1056.0
6378,cellular,16,jul,1389.0
6379,cellular,16,jul,159.0
6380,cellular,16,jul,613.0
6381,cellular,16,jul,605.0
6382,cellular,8,jul,188.0
6383,cellular,17,jul,63.0
6384,cellular,17,jul,201.0
6385,cellular,17,jul,109.0
6386,cellular,17,jul,80.0
6387,cellular,20,apr,156.0
6388,cellular,17,jul,20.0
6389,cellular,17,jul,71.0
6390,cellular,21,nov,123.0
6391,cellular,17,jul,36.0
6392,cellular,21,nov,408.0
6393,cellular,17,jul,309.0
6394,cellular,17,jul,63.0
6395,cellular,21,nov,12.0
6396,cellular,21,nov,75.0
6397,cellular,17,jul,330.0
6398,cellular,20,apr,322.0
6399,cellular,21,nov,78.0
6400,cellular,21,nov,159.0
6401,cellular,21,nov,297.0
6402,cellular,17,jul,66.0
6403,cellular,17,jul,185.0
6404,telephone,8,jul,576.0
6405,cellular,15,may,456.0
6406,cellular,15,may,50.0
6407,cellular,17,apr,400.0
6408,cellular,6,may,472.0
6409,cellular,6,may,123.0
6410,cellular,28,aug,27.0
6411,cellular,6,may,258.0
6412,cellular,6,may,267.0
6413,cellular,6,may,59.0
6414,cellular,6,may,37.0
6415,telephone,6,may,186.0
6416,cellular,6,may,333.0
6417,cellular,6,may,37.0
6418,cellular,6,may,225.0
6419,cellular,6,may,45.0
6420,cellular,6,may,17.0
6421,cellular,6,may,156.0
6422,cellular,6,may,1079.0
6423,cellular,6,may,94.0
6424,cellular,6,may,68.0
6425,cellular,28,aug,203.0
6426,cellular,6,may,161.0
6427,cellular,6,may,199.0
6428,cellular,6,may,60.0
6429,cellular,6,may,64.0
6430,cellular,6,may,473.0
6431,cellular,6,may,244.0
6432,cellular,6,may,410.0
6433,cellular,20,apr,20.0
6434,cellular,6,may,116.0
6435,telephone,6,may,44.0
6436,cellular,6,may,234.0
6437,cellular,6,may,339.0
6438,telephone,28,aug,19.0
6439,cellular,6,may,205.0
6440,cellular,6,may,124.0
6441,cellular,6,may,226.0
6442,cellular,6,may,143.0
6443,cellular,28,aug,1037.0
6444,cellular,6,may,181.0
6445,cellular,6,may,96.0
6446,cellular,6,may,158.0
6447,cellular,6,may,164.0
6448,cellular,6,may,236.0
6449,cellular,20,nov,290.0
6450,cellular,6,may,158.0
6451,cellular,28,aug,17.0
6452,cellular,6,may,159.0
6453,cellular,6,may,338.0
6454,cellular,6,may,159.0
6455,telephone,28,aug,85.0
6456,cellular,6,may,315.0
6457,cellular,6,may,198.0
6458,cellular,6,may,118.0
6459,cellular,6,may,124.0
6460,cellular,6,may,159.0
6461,cellular,6,may,477.0
6462,cellular,6,may,265.0
6463,cellular,20,apr,23.0
6464,cellular,6,may,221.0
6465,cellular,6,may,837.0
6466,cellular,20,nov,
6467,cellular,20,apr,93.0
6468,cellular,6,may,285.0
6469,cellular,6,may,29.0
6470,cellular,6,may,585.0
6471,cellular,20,nov,628.0
6472,cellular,28,aug,14.0
6473,cellular,28,aug,77.0
6474,cellular,6,may,184.0
6475,cellular,6,may,128.0
6476,cellular,6,may,44.0
6477,cellular,6,may,282.0
6478,cellular,6,may,114.0
6479,cellular,6,may,231.0
6480,cellular,6,may,839.0
6481,cellular,6,may,17.0
6482,cellular,28,aug,81.0
6483,cellular,6,may,146.0
6484,cellular,6,may,107.0
6485,cellular,6,may,296.0
6486,cellular,6,may,364.0
6487,cellular,6,may,208.0
6488,cellular,6,may,84.0
6489,cellular,6,may,378.0
6490,telephone,6,may,39.0
6491,telephone,6,may,10.0
6492,cellular,6,may,33.0
6493,cellular,6,may,66.0
6494,cellular,6,may,20.0
6495,telephone,6,may,217.0
6496,cellular,6,may,193.0
6497,cellular,6,may,611.0
6498,cellular,6,may,155.0
6499,cellular,6,may,318.0
6500,cellular,28,aug,82.0
6501,cellular,6,may,219.0
6502,cellular,6,may,413.0
6503,cellular,28,aug,82.0
6504,cellular,6,may,1205.0
6505,cellular,6,may,211.0
6506,cellular,6,may,984.0
6507,telephone,20,nov,30.0
6508,cellular,6,may,274.0
6509,cellular,20,nov,231.0
6510,cellular,28,aug,49.0
6511,cellular,6,may,293.0
6512,cellular,6,may,473.0
6513,cellular,6,may,14.0
6514,cellular,6,may,219.0
6515,cellular,6,may,178.0
6516,cellular,20,nov,106.0
6517,telephone,28,aug,46.0
6518,cellular,6,may,343.0
6519,cellular,6,may,403.0
6520,cellular,6,may,767.0
6521,cellular,6,may,62.0
6522,cellular,6,may,249.0
6523,cellular,6,may,227.0
6524,cellular,28,aug,74.0
6525,cellular,6,may,100.0
6526,cellular,6,may,139.0
6527,cellular,28,aug,15.0
6528,cellular,6,may,142.0
6529,cellular,6,may,595.0
6530,cellular,6,may,160.0
6531,cellular,6,may,74.0
6532,cellular,6,may,401.0
6533,cellular,6,may,100.0
6534,cellular,6,may,207.0
6535,cellular,6,may,327.0
6536,cellular,6,may,224.0
6537,cellular,6,may,275.0
6538,cellular,6,may,65.0
6539,cellular,6,may,207.0
6540,telephone,20,nov,107.0
6541,cellular,6,may,197.0
6542,cellular,6,may,653.0
6543,cellular,6,may,207.0
6544,cellular,28,aug,49.0
6545,cellular,28,aug,36.0
6546,cellular,6,may,327.0
6547,cellular,6,may,215.0
6548,cellular,6,may,62.0
6549,cellular,6,may,179.0
6550,cellular,28,aug,74.0
6551,cellular,6,may,345.0
6552,cellular,6,may,372.0
6553,cellular,6,may,285.0
6554,cellular,6,may,128.0
6555,cellular,6,may,26.0
6556,cellular,6,may,132.0
6557,cellular,6,may,222.0
6558,cellular,6,may,569.0
6559,cellular,6,may,465.0
6560,cellular,28,aug,16.0
6561,cellular,6,may,404.0
6562,cellular,6,may,153.0
6563,cellular,6,may,147.0
6564,cellular,6,may,128.0
6565,cellular,6,may,274.0
6566,cellular,6,may,278.0
6567,cellular,6,may,55.0
6568,cellular,6,may,101.0
6569,cellular,6,may,115.0
6570,cellular,6,may,90.0
6571,cellular,6,may,209.0
6572,cellular,6,may,195.0
6573,cellular,6,may,137.0
6574,cellular,28,aug,8.0
6575,cellular,6,may,42.0
6576,cellular,6,may,495.0
6577,cellular,6,may,305.0
6578,cellular,6,may,151.0
6579,cellular,6,may,340.0
6580,cellular,6,may,209.0
6581,cellular,20,apr,218.0
6582,cellular,6,may,257.0
6583,cellular,6,may,50.0
6584,cellular,6,may,503.0
6585,cellular,6,may,954.0
6586,cellular,6,may,403.0
6587,cellular,6,may,106.0
6588,cellular,6,may,848.0
6589,cellular,28,aug,68.0
6590,cellular,6,may,304.0
6591,cellular,6,may,36.0
6592,cellular,6,may,644.0
6593,cellular,6,may,34.0
6594,cellular,6,may,109.0
6595,cellular,6,may,145.0
6596,cellular,6,may,72.0
6597,cellular,6,may,19.0
6598,cellular,6,may,90.0
6599,cellular,28,aug,65.0
6600,cellular,6,may,347.0
6601,cellular,6,may,153.0
6602,cellular,6,may,208.0
6603,cellular,6,may,530.0
6604,cellular,6,may,174.0
6605,cellular,28,aug,373.0
6606,cellular,6,may,120.0
6607,cellular,6,may,50.0
6608,cellular,6,may,457.0
6609,cellular,6,may,554.0
6610,cellular,6,may,239.0
6611,cellular,6,may,396.0
6612,cellular,6,may,250.0
6613,cellular,6,may,167.0
6614,cellular,6,may,322.0
6615,cellular,6,may,136.0
6616,cellular,6,may,97.0
6617,cellular,6,may,206.0
6618,cellular,6,may,281.0
6619,telephone,6,may,62.0
6620,cellular,6,may,183.0
6621,cellular,27,aug,267.0
6622,cellular,6,may,487.0
6623,cellular,6,may,155.0
6624,cellular,6,may,311.0
6625,telephone,6,may,90.0
6626,cellular,6,may,402.0
6627,cellular,6,may,22.0
6628,cellular,6,may,350.0
6629,cellular,6,may,228.0
6630,telephone,6,may,175.0
6631,cellular,6,may,302.0
6632,cellular,6,may,222.0
6633,cellular,6,may,133.0
6634,cellular,6,may,320.0
6635,cellular,6,may,500.0
6636,cellular,27,aug,112.0
6637,cellular,6,may,445.0
6638,cellular,6,may,311.0
6639,cellular,6,may,141.0
6640,cellular,6,may,68.0
6641,cellular,6,may,346.0
6642,cellular,6,may,131.0
6643,cellular,6,may,220.0
6644,cellular,6,may,309.0
6645,cellular,6,may,323.0
6646,cellular,6,may,91.0
6647,cellular,6,may,82.0
6648,cellular,6,may,316.0
6649,cellular,6,may,283.0
6650,cellular,6,may,133.0
6651,cellular,6,may,127.0
6652,cellular,6,may,251.0
6653,cellular,6,may,754.0
6654,telephone,27,aug,23.0
6655,cellular,6,may,84.0
6656,cellular,6,may,267.0
6657,cellular,6,may,160.0
6658,cellular,6,may,116.0
6659,cellular,6,may,82.0
6660,cellular,6,may,239.0
6661,cellular,6,may,169.0
6662,cellular,6,may,358.0
6663,cellular,6,may,116.0
6664,cellular,27,aug,157.0
6665,cellular,6,may,222.0
6666,cellular,6,may,379.0
6667,cellular,6,may,1489.0
6668,cellular,6,may,593.0
6669,cellular,6,may,1347.0
6670,cellular,27,aug,36.0
6671,cellular,6,may,69.0
6672,cellular,6,may,242.0
6673,cellular,6,may,307.0
6674,cellular,6,may,544.0
6675,cellular,6,may,320.0
6676,cellular,6,may,129.0
6677,cellular,6,may,102.0
6678,cellular,6,may,206.0
6679,cellular,6,may,270.0
6680,cellular,6,may,1369.0
6681,cellular,6,may,151.0
6682,cellular,6,may,265.0
6683,cellular,6,may,192.0
6684,cellular,27,aug,37.0
6685,cellular,6,may,103.0
6686,cellular,6,may,765.0
6687,cellular,6,may,88.0
6688,cellular,27,aug,453.0
6689,cellular,27,aug,13.0
6690,cellular,6,may,422.0
6691,cellular,6,may,74.0
6692,cellular,27,aug,93.0
6693,cellular,27,aug,263.0
6694,telephone,6,may,149.0
6695,cellular,27,aug,72.0
6696,cellular,27,aug,118.0
6697,cellular,27,aug,59.0
6698,cellular,6,may,70.0
6699,cellular,6,may,87.0
6700,cellular,20,nov,45.0
6701,cellular,6,may,28.0
6702,cellular,6,may,346.0
6703,cellular,6,may,523.0
6704,cellular,27,aug,1642.0
6705,cellular,6,may,172.0
6706,cellular,27,aug,164.0
6707,cellular,27,aug,63.0
6708,cellular,6,may,148.0
6709,cellular,6,may,138.0
6710,cellular,6,may,98.0
6711,cellular,6,may,186.0
6712,cellular,6,may,135.0
6713,cellular,6,may,1131.0
6714,cellular,6,may,156.0
6715,cellular,6,may,519.0
6716,cellular,6,may,343.0
6717,cellular,6,may,64.0
6718,cellular,6,may,903.0
6719,cellular,6,may,106.0
6720,cellular,6,may,459.0
6721,cellular,20,nov,217.0
6722,cellular,28,aug,210.0
6723,cellular,28,aug,71.0
6724,cellular,6,may,100.0
6725,cellular,6,may,47.0
6726,cellular,6,may,161.0
6727,cellular,28,aug,137.0
6728,cellular,28,aug,30.0
6729,cellular,6,may,45.0
6730,cellular,6,may,197.0
6731,cellular,28,aug,102.0
6732,cellular,6,may,179.0
6733,cellular,6,may,687.0
6734,cellular,6,may,554.0
6735,cellular,28,aug,86.0
6736,cellular,28,aug,271.0
6737,cellular,6,may,37.0
6738,cellular,6,may,72.0
6739,cellular,6,may,254.0
6740,cellular,28,aug,60.0
6741,cellular,6,may,204.0
6742,cellular,6,may,451.0
6743,cellular,6,may,428.0
6744,cellular,6,may,289.0
6745,cellular,6,may,317.0
6746,cellular,6,may,153.0
6747,cellular,6,may,108.0
6748,cellular,6,may,150.0
6749,cellular,6,may,445.0
6750,cellular,6,may,123.0
6751,cellular,6,may,176.0
6752,cellular,20,apr,136.0
6753,telephone,6,may,92.0
6754,cellular,6,may,728.0
6755,cellular,6,may,127.0
6756,cellular,28,aug,144.0
6757,telephone,20,apr,7.0
6758,cellular,6,may,116.0
6759,cellular,6,may,110.0
6760,cellular,6,may,92.0
6761,cellular,28,aug,94.0
6762,cellular,6,may,147.0
6763,cellular,28,aug,74.0
6764,cellular,6,may,911.0
6765,cellular,6,may,321.0
6766,cellular,6,may,90.0
6767,cellular,6,may,317.0
6768,cellular,6,may,138.0
6769,cellular,6,may,550.0
6770,cellular,6,may,811.0
6771,cellular,6,may,184.0
6772,cellular,6,may,182.0
6773,cellular,6,may,118.0
6774,cellular,6,may,79.0
6775,cellular,28,aug,82.0
6776,cellular,6,may,138.0
6777,cellular,6,may,482.0
6778,cellular,6,may,654.0
6779,cellular,6,may,198.0
6780,cellular,6,may,145.0
6781,cellular,6,may,207.0
6782,cellular,6,may,175.0
6783,cellular,20,apr,529.0
6784,cellular,6,may,311.0
6785,cellular,6,may,230.0
6786,cellular,6,may,323.0
6787,cellular,6,may,125.0
6788,cellular,6,may,174.0
6789,cellular,6,may,89.0
6790,cellular,6,may,74.0
6791,cellular,6,may,150.0
6792,cellular,20,nov,128.0
6793,cellular,6,may,540.0
6794,cellular,6,may,181.0
6795,cellular,6,may,305.0
6796,cellular,6,may,139.0
6797,cellular,6,may,169.0
6798,cellular,28,aug,116.0
6799,cellular,6,may,827.0
6800,cellular,28,aug,150.0
6801,cellular,6,may,319.0
6802,cellular,28,aug,104.0
6803,cellular,6,may,203.0
6804,cellular,28,aug,74.0
6805,cellular,6,may,109.0
6806,cellular,6,may,241.0
6807,cellular,6,may,210.0
6808,cellular,6,may,113.0
6809,cellular,29,aug,59.0
6810,cellular,5,may,239.0
6811,cellular,5,may,98.0
6812,cellular,5,may,1130.0
6813,cellular,29,aug,168.0
6814,cellular,5,may,188.0
6815,cellular,5,may,136.0
6816,cellular,5,may,237.0
6817,cellular,5,may,838.0
6818,cellular,20,nov,228.0
6819,cellular,5,may,173.0
6820,cellular,5,may,659.0
6821,cellular,5,may,201.0
6822,cellular,5,may,143.0
6823,telephone,29,aug,145.0
6824,cellular,5,may,39.0
6825,cellular,5,may,108.0
6826,cellular,5,may,456.0
